protein ID,Rank,Score
d3i75a1,31498,-4.913536276136126
d3l1ol1,31499,-4.913536276136126
d3i9gl1,31500,-4.913536276136126
d4cmhc1,31501,-4.913536276136126
d5jopd1,31502,-4.913536276136126
d4h88l1,31503,-4.913536276136126
d3v0wl1,31504,-4.913536276136126
d6a76l1,31505,-4.913536276136126
d5niva1,31506,-4.913536276136126
d2w60b1,31507,-4.913536276136126
d5w24l1,31508,-4.913536276136126
d3cvil1,31509,-4.913536276136126
d4m61a1,31510,-4.913536276136126
d2vxtl1,31511,-4.913536276136126
d3qwob1,31512,-4.913536276136126
d6anal1,31513,-4.913536276136126
d6u1tl1,31514,-4.913536276136126
d4jn1l1,31515,-4.913536276136126
d6ltgb1,31516,-4.913536276136126
d1seql1,31517,-4.913536276136126
d2ypvl1,31518,-4.913536276136126
d3umta2,31519,-4.913536276136126
d3umta1,31520,-4.913536276136126
d5kvfl1,31521,-4.913536276136126
d2e27l_,31522,-4.913536276136126
d6c74a_,31523,-4.913536276136126
d5i4fa1,31524,-4.913536276136126
d6ug7l1,31525,-4.913536276136126
d4ei6b1,31526,-4.913536276136126
d4noba1,31527,-4.913536276136126
d3bkml1,31528,-4.913536276136126
d4ebql1,31529,-4.913536276136126
d6ddma1,31530,-4.913536276136126
d3cfba1,31531,-4.913536276136126
d3esuf2,31532,-4.913536276136126
d3esuf1,31533,-4.913536276136126
d4aehl1,31534,-4.913536276136126
d3uzqa2,31535,-4.913536276136126
d3uzqa1,31536,-4.913536276136126
d6lfwa2,31537,-4.913536276136126
d6lfwa1,31538,-4.913536276136126
d7eamd1,31539,-4.913536276136126
d2ajul1,31540,-4.913536276136126
d3d9al1,31541,-4.913536276136126
d2yz1a_,31542,-4.913536276136126
d2xkna1,31543,-4.913536276136126
d4jvua1,31544,-4.913536276136126
d4o9hl1,31545,-4.913536276136126
d4r90l1,31546,-4.913536276136126
d4zs7l1,31547,-4.913536276136126
d6gk4c1,31548,-4.913536276136126
d6hhug1,31549,-4.913536276136126
d7epbc_,31550,-4.913536276136126
d6gjuc1,31551,-4.913536276136126
d7l1vs_,31552,-4.913536276136126
d6gkdc1,31553,-4.913536276136126
d6gjqb1,31554,-4.913536276136126
d5y80b1,31555,-4.913536276136126
d6ze1b1,31556,-4.913536276136126
d6v7ze_,31557,-4.913536276136126
d5f1kc_,31558,-4.913536276136126
d4nc2b_,31559,-4.913536276136126
d5f1ob_,31560,-4.913536276136126
d6v7yf_,31561,-4.913536276136126
d7a0vb1,31562,-4.913536276136126
d3v0ac_,31563,-4.913536276136126
d6gjsc1,31564,-4.913536276136126
d6gjsb1,31565,-4.913536276136126
d6u55a1,31566,-4.913536276136126
d6z6vg1,31567,-4.913536276136126
d6gkul1,31568,-4.913536276136126
d6glwd1,31569,-4.913536276136126
d5f21b_,31570,-4.913536276136126
d6lz2b_,31571,-4.913536276136126
d6dbea_,31572,-4.913536276136126
d4nbzb_,31573,-4.913536276136126
d6qupb1,31574,-4.913536276136126
d6yu8b1,31575,-4.913536276136126
d6xzua1,31576,-4.913536276136126
d3bdba_,31577,-4.913536276136126
d2qtea_,31578,-4.913536276136126
d2qhla_,31579,-4.913536276136126
d2edha1,31580,-4.913536276136126
d2cpca1,31581,-4.913536276136126
d2edla1,31582,-4.913536276136126
d2dkua1,31583,-4.913536276136126
d2enya1,31584,-4.913536276136126
d2eo9a1,31585,-4.913536276136126
d2edfa1,31586,-4.913536276136126
d2gqha1,31587,-4.913536276136126
d2edwa1,31588,-4.913536276136126
d2yuza1,31589,-4.913536276136126
d2edka1,31590,-4.913536276136126
d2dm7a1,31591,-4.913536276136126
d2edqa1,31592,-4.913536276136126
d2edna1,31593,-4.913536276136126
d2eo1a1,31594,-4.913536276136126
d2e6pa1,31595,-4.913536276136126
d2kkqa1,31596,-4.913536276136126
d2kdga1,31597,-4.913536276136126
d4orgb1,31598,-4.913536276136126
d5d1zc1,31599,-4.913536276136126
d5d1za1,31600,-4.913536276136126
d5dupl1,31601,-4.913536276136126
d5tpnl1,31602,-4.913536276136126
d5u68e2,31603,-4.913536276136126
d5u68e1,31604,-4.913536276136126
d5w1we1,31605,-4.913536276136126
d5w1wd1,31606,-4.913536276136126
d2om5a4,31607,-4.913536276136126
d2om5a3,31608,-4.913536276136126
d2om5a1,31609,-4.913536276136126
d4y5xb1,31610,-4.913536276136126
d6phfb1,31611,-4.913536276136126
d6txzl1,31612,-4.913536276136126
d6faxl1,31613,-4.913536276136126
d2fl5a1,31614,-4.913536276136126
d5vigb1,31615,-4.913536276136126
d4nryb1,31616,-4.913536276136126
d4uv4l1,31617,-4.913536276136126
d5feha1,31618,-4.913536276136126
d4qhnb1,31619,-4.913536276136126
d6r2sa1,31620,-4.913536276136126
d6k7oc1,31621,-4.913536276136126
d6fwxb2,31622,-4.913536276136126
d6phdl1,31623,-4.913536276136126
d5vicl1,31624,-4.913536276136126
d6rsye1,31625,-4.913536276136126
d4z5ra1,31626,-4.913536276136126
d6wdsl1,31627,-4.913536276136126
d4gjtb_,31628,-4.913536276136126
d7c2ll1,31629,-4.913536276136126
d6fgbl1,31630,-4.913536276136126
d6nb5l1,31631,-4.913536276136126
d4ndmb1,31632,-4.913536276136126
d5k59f1,31633,-4.913536276136126
d4oawa1,31634,-4.913536276136126
d5uslc1,31635,-4.913536276136126
d5xp1a1,31636,-4.913536276136126
d6uteb1,31637,-4.913536276136126
d4ywgl1,31638,-4.913536276136126
d3ztnl1,31639,-4.913536276136126
d5ubzl1,31640,-4.913536276136126
d3omza2,31641,-4.913536276136126
d3omza1,31642,-4.913536276136126
d5cd3b1,31643,-4.913536276136126
d6umxl1,31644,-4.913536276136126
d6sdba1,31645,-4.913536276136126
d4u0qb2,31646,-4.913536276136126
d4u0qb1,31647,-4.913536276136126
d5iieb2,31648,-4.913536276136126
d5bmfl1,31649,-4.913536276136126
d5gzod1,31650,-4.913536276136126
d7e8cl1,31651,-4.913536276136126
d4y5yb_,31652,-4.913536276136126
d5n4gl1,31653,-4.913536276136126
d4lmqi1,31654,-4.913536276136126
d4xhjc1,31655,-4.913536276136126
d4xmll1,31656,-4.913536276136126
d4xmlh_,31657,-4.913536276136126
d4odhl1,31658,-4.913536276136126
d6rpsl1,31659,-4.913536276136126
d6hhcl1,31660,-4.913536276136126
d6h2yl1,31661,-4.913536276136126
d6cyfc1,31662,-4.913536276136126
d7e88b1,31663,-4.913536276136126
d2xtjd_,31664,-4.913536276136126
d4hf5l1,31665,-4.913536276136126
d6g8ra1,31666,-4.913536276136126
d5vqmc1,31667,-4.913536276136126
d6xy2l1,31668,-4.913536276136126
d6xqwl1,31669,-4.913536276136126
d5vobl1,31670,-4.913536276136126
d5muha_,31671,-4.913536276136126
d4fz8l1,31672,-4.913536276136126
d2wbjc1,31673,-4.913536276136126
d6nmvl1,31674,-4.913536276136126
d5i8eb1,31675,-4.913536276136126
d2axja1,31676,-4.913536276136126
d7mm0h_,31677,-4.913536276136126
d4zs6d1,31678,-4.913536276136126
d7kzbl1,31679,-4.913536276136126
d2xqbl1,31680,-4.913536276136126
d5fuzl1,31681,-4.913536276136126
d5ubyl1,31682,-4.913536276136126
d6oz3l1,31683,-4.913536276136126
d4hj0c1,31684,-4.913536276136126
d6b0ha1,31685,-4.913536276136126
d6wqoc1,31686,-4.913536276136126
d4nm4l1,31687,-4.913536276136126
d6mtql1,31688,-4.913536276136126
d5wyma2,31689,-4.913536276136126
d5wyma1,31690,-4.913536276136126
d3kyma1,31691,-4.913536276136126
d6ehvx2,31692,-4.913536276136126
d4kvnl1,31693,-4.913536276136126
d5czvl1,31694,-4.913536276136126
d4hful1,31695,-4.913536276136126
d6w16l1,31696,-4.913536276136126
d4onhb1,31697,-4.913536276136126
d4onha1,31698,-4.913536276136126
d6wmwn1,31699,-4.913536276136126
d6wn1f1,31700,-4.913536276136126
d7bpkd_,31701,-4.913536276136126
d5tztb1,31702,-4.913536276136126
d6ktrb1,31703,-4.913536276136126
d7k9zl1,31704,-4.913536276136126
d7k9zh_,31705,-4.913536276136126
d5o5ga4,31706,-4.913536276136126
d5o5ga3,31707,-4.913536276136126
d6foeb1,31708,-4.913536276136126
d6mtol1,31709,-4.913536276136126
d6bfqb1,31710,-4.913536276136126
d6bfqa_,31711,-4.913536276136126
d5esvb1,31712,-4.913536276136126
d5fhxl1,31713,-4.913536276136126
d6wvzl1,31714,-4.913536276136126
d6toua2,31715,-4.913536276136126
d5jo4d1,31716,-4.913536276136126
d6c6ma_,31717,-4.913536276136126
d5bo1l1,31718,-4.913536276136126
d6oell1,31719,-4.913536276136126
d6nmua1,31720,-4.913536276136126
d5duml1,31721,-4.913536276136126
d3vxtb1,31722,-4.913536276136126
d3vxta1,31723,-4.913536276136126
d6ol6h_,31724,-4.913536276136126
d6oedb1,31725,-4.913536276136126
d6fy3l1,31726,-4.913536276136126
d7klhl1,31727,-4.913536276136126
d6i9sa2,31728,-4.913536276136126
d6i9sa1,31729,-4.913536276136126
d6n81d1,31730,-4.913536276136126
d6n81c_,31731,-4.913536276136126
d4j4pd1,31732,-4.913536276136126
d6t3jd1,31733,-4.913536276136126
d6t3jb1,31734,-4.913536276136126
d4qrre1,31735,-4.913536276136126
d2fjha1,31736,-4.913536276136126
d4y5vb_,31737,-4.913536276136126
d6p9hd1,31738,-4.913536276136126
d6p9hc_,31739,-4.913536276136126
d6xcoe1,31740,-4.913536276136126
d1za6a1,31741,-4.913536276136126
d7kfgb1,31742,-4.913536276136126
d6vvuf1,31743,-4.913536276136126
d5i9qc1,31744,-4.913536276136126
d3inul1,31745,-4.913536276136126
d3skjl1,31746,-4.913536276136126
d6p3rb1,31747,-4.913536276136126
d6x4te1,31748,-4.913536276136126
d5m76a1,31749,-4.913536276136126
d4d9ll1,31750,-4.913536276136126
d6udje_,31751,-4.913536276136126
d6udjb1,31752,-4.913536276136126
d5uixl1,31753,-4.913536276136126
d3gsna1,31754,-4.913536276136126
d6wh9c1,31755,-4.913536276136126
d6s8il1,31756,-4.913536276136126
d5xajc1,31757,-4.913536276136126
d5xajb1,31758,-4.913536276136126
d6c09d1,31759,-4.913536276136126
d5szfl1,31760,-4.913536276136126
d4py8j1,31761,-4.913536276136126
d6mtyl1,31762,-4.913536276136126
d6bckl1,31763,-4.913536276136126
d7l2ej1,31764,-4.913536276136126
d7r6xc_,31765,-4.913536276136126
d5yaxa2,31766,-4.913536276136126
d6dsia2,31767,-4.913536276136126
d6dsia1,31768,-4.913536276136126
d6nz7i1,31769,-4.913536276136126
d4edwl1,31770,-4.913536276136126
d6arqa_,31771,-4.913536276136126
d6isbc_,31772,-4.913536276136126
d6vmjb_,31773,-4.913536276136126
d6vmja1,31774,-4.913536276136126
d4z7we1,31775,-4.913536276136126
d6ye3b1,31776,-4.913536276136126
d6wxle_,31777,-4.913536276136126
d4kaql1,31778,-4.913536276136126
d6e3hl1,31779,-4.913536276136126
d6avnl1,31780,-4.913536276136126
d5mtla1,31781,-4.913536276136126
d5noia2,31782,-4.913536276136126
d5gjsl1,31783,-4.913536276136126
d5ksbf1,31784,-4.913536276136126
d5ksbe1,31785,-4.913536276136126
d6mlkl1,31786,-4.913536276136126
d5sx5k1,31787,-4.913536276136126
d6nmrb1,31788,-4.913536276136126
d6wozc1,31789,-4.913536276136126
d4od3l1,31790,-4.913536276136126
d6iebl1,31791,-4.913536276136126
d6s8jl1,31792,-4.913536276136126
d3sknb1,31793,-4.913536276136126
d3skna1,31794,-4.913536276136126
d5gmqb_,31795,-4.913536276136126
d5wccb1,31796,-4.913536276136126
d6bp2l1,31797,-4.913536276136126
d5a3id1,31798,-4.913536276136126
d5lbsl_,31799,-4.913536276136126
d4zd3l1,31800,-4.913536276136126
d6xq2b1,31801,-4.913536276136126
d3wjla1,31802,-4.913536276136126
d5wnad1,31803,-4.913536276136126
d6ivzh_,31804,-4.913536276136126
d5xwdh1,31805,-4.913536276136126
d5xwdd1,31806,-4.913536276136126
d6pzyd1,31807,-4.913536276136126
d6al4a1,31808,-4.913536276136126
d5yy5d_,31809,-4.913536276136126
d5yy5c_,31810,-4.913536276136126
d7cu5a2,31811,-4.913536276136126
d7cu5a1,31812,-4.913536276136126
d6dzrl1,31813,-4.913536276136126
d6w73l1,31814,-4.913536276136126
d5w6gl1,31815,-4.913536276136126
d4p4kd1,31816,-4.913536276136126
d4p4kc1,31817,-4.913536276136126
d6kz0b_,31818,-4.913536276136126
d4od1l1,31819,-4.913536276136126
d6cbjl1,31820,-4.913536276136126
d6fg2e1,31821,-4.913536276136126
d6vn1h_,31822,-4.913536276136126
d6nhal1,31823,-4.913536276136126
d5durd1,31824,-4.913536276136126
d4r8wl_,31825,-4.913536276136126
d4r8wh_,31826,-4.913536276136126
d4llaa1,31827,-4.913536276136126
d6mtsl1,31828,-4.913536276136126
d6ca6a1,31829,-4.913536276136126
d3o4ld1,31830,-4.913536276136126
d4nrzb1,31831,-4.913536276136126
d4jpvl1,31832,-4.913536276136126
d7lueh_,31833,-4.913536276136126
d7bq5d1,31834,-4.913536276136126
d6u3ne1,31835,-4.913536276136126
d6u3nd1,31836,-4.913536276136126
d6eyna1,31837,-4.913536276136126
d7labl2,31838,-4.913536276136126
d2r56l1,31839,-4.913536276136126
d6azzb1,31840,-4.913536276136126
d6anil1,31841,-4.913536276136126
d6vtha1,31842,-4.913536276136126
d6i07a2,31843,-4.913536276136126
d6i07a1,31844,-4.913536276136126
d7bm5a1,31845,-4.913536276136126
d4qf1b1,31846,-4.913536276136126
d5wkie1,31847,-4.913536276136126
d7e7xl1,31848,-4.913536276136126
d4mnge2,31849,-4.913536276136126
d4mnge1,31850,-4.913536276136126
d6ogxd1,31851,-4.913536276136126
d7dc8a1,31852,-4.913536276136126
d6cmgb1,31853,-4.913536276136126
d6ao0l1,31854,-4.913536276136126
d4wv1a1,31855,-4.913536276136126
d5xmhh_,31856,-4.913536276136126
d5xmhd_,31857,-4.913536276136126
d5xmhc_,31858,-4.913536276136126
d6urme1,31859,-4.913536276136126
d3nh7l1,31860,-4.913536276136126
d4yjzl1,31861,-4.913536276136126
d5l0qb1,31862,-4.913536276136126
d7e86b1,31863,-4.913536276136126
d4k7px1,31864,-4.913536276136126
d7kqel1,31865,-4.913536276136126
d4rnrb1,31866,-4.913536276136126
d7kqgc1,31867,-4.913536276136126
d6jjpb1,31868,-4.913536276136126
d6xkpl1,31869,-4.913536276136126
d6u3ob1,31870,-4.913536276136126
d7ludb1,31871,-4.913536276136126
d4jpwl1,31872,-4.913536276136126
d6jepi1,31873,-4.913536276136126
d7chfl1,31874,-4.913536276136126
d3kvqa_,31875,-4.913536276136126
d5f9wc1,31876,-4.913536276136126
d6pehb1,31877,-4.913536276136126
d4z7uf1,31878,-4.913536276136126
d4jjha_,31879,-4.913536276136126
d5xj4l_,31880,-4.913536276136126
d4qcia1,31881,-4.913536276136126
d4ye4l1,31882,-4.913536276136126
d6pzwe1,31883,-4.913536276136126
d5ushe1,31884,-4.913536276136126
d6xqqb1,31885,-4.913536276136126
d6xqqa1,31886,-4.913536276136126
d6pzha1,31887,-4.913536276136126
d5kw9l1,31888,-4.913536276136126
d5trpl1,31889,-4.913536276136126
d4yk4b1,31890,-4.913536276136126
d6u9ul1,31891,-4.913536276136126
d4ersl1,31892,-4.913536276136126
d4d9qd1,31893,-4.913536276136126
d4gw4b1,31894,-4.913536276136126
d4zfgl1,31895,-4.913536276136126
d3hi6l1,31896,-4.913536276136126
d6plkl1,31897,-4.913536276136126
d7m7wd1,31898,-4.913536276136126
d5ifhl1,31899,-4.913536276136126
d5ifhh2,31900,-4.913536276136126
d5ifhh1,31901,-4.913536276136126
d5kani1,31902,-4.913536276136126
d7kfka2,31903,-4.913536276136126
d7kfka1,31904,-4.913536276136126
d5iwla1,31905,-4.913536276136126
d4z7vf1,31906,-4.913536276136126
d6ehya1,31907,-4.913536276136126
d6oz2l1,31908,-4.913536276136126
d7jx3l1,31909,-4.913536276136126
d3r1gl1,31910,-4.913536276136126
d6fy2l1,31911,-4.913536276136126
d4dkfl1,31912,-4.913536276136126
d2axha1,31913,-4.913536276136126
d6xkrl1,31914,-4.913536276136126
d6mfjb1,31915,-4.913536276136126
d5bk3b1,31916,-4.913536276136126
d6xpxc1,31917,-4.913536276136126
d3eyoa1,31918,-4.913536276136126
d3b2ud1,31919,-4.913536276136126
d6vtul1,31920,-4.913536276136126
d4jb9l1,31921,-4.913536276136126
d2jb5l1,31922,-4.913536276136126
d6wo5i1,31923,-4.913536276136126
d6wo5b1,31924,-4.913536276136126
d6wo5a_,31925,-4.913536276136126
d3qdmd1,31926,-4.913536276136126
d2omna1,31927,-4.913536276136126
d5lspl1,31928,-4.913536276136126
d6v4nb1,31929,-4.913536276136126
d6ehwb2,31930,-4.913536276136126
d6ehwb1,31931,-4.913536276136126
d3sqol1,31932,-4.913536276136126
d2oz4a3,31933,-4.913536276136126
d2oz4a2,31934,-4.913536276136126
d2oz4a1,31935,-4.913536276136126
d6xkql1,31936,-4.913536276136126
d6ehxb2,31937,-4.913536276136126
d6ehxb1,31938,-4.913536276136126
d5mvga2,31939,-4.913536276136126
d5ueml1,31940,-4.913536276136126
d6z3kb1,31941,-4.913536276136126
d3g04a1,31942,-4.913536276136126
d5ks9e1,31943,-4.913536276136126
d5nsta1,31944,-4.913536276136126
d5od8b1,31945,-4.913536276136126
d2qqnl1,31946,-4.913536276136126
d1u6al1,31947,-4.913536276136126
d6b08b1,31948,-4.913536276136126
d7d85c1,31949,-4.913536276136126
d5n2ka1,31950,-4.913536276136126
d5m6ia1,31951,-4.913536276136126
d6wtuc1,31952,-4.913536276136126
d5occl1,31953,-4.913536276136126
d3t2nl1,31954,-4.913536276136126
d5albl1,31955,-4.913536276136126
d7chzl1,31956,-4.913536276136126
d7belf1,31957,-4.913536276136126
d7bele_,31958,-4.913536276136126
d7belb1,31959,-4.913536276136126
d4cnib1,31960,-4.913536276136126
d3bn9c1,31961,-4.913536276136126
d4fqjl1,31962,-4.913536276136126
d7lsic1,31963,-4.913536276136126
d3dx9b1,31964,-4.913536276136126
d4pjif1,31965,-4.913536276136126
d3ux9b2,31966,-4.913536276136126
d3ux9b1,31967,-4.913536276136126
d4zsoa1,31968,-4.913536276136126
d4qhua1,31969,-4.913536276136126
d4ww2b1,31970,-4.913536276136126
d7lsbd1,31971,-4.913536276136126
d6q20l1,31972,-4.913536276136126
d6lxid1,31973,-4.913536276136126
d4g8fb1,31974,-4.913536276136126
d4g8fa1,31975,-4.913536276136126
d5whjl1,31976,-4.913536276136126
d2cdga1,31977,-4.913536276136126
d4hkxb1,31978,-4.913536276136126
d7deoa2,31979,-4.913536276136126
d7deoa1,31980,-4.913536276136126
d5k9qi1,31981,-4.913536276136126
d5w08h1,31982,-4.913536276136126
d6o1fl1,31983,-4.913536276136126
d5bv7b1,31984,-4.913536276136126
d3nfsl1,31985,-4.913536276136126
d7lbge_,31986,-4.913536276136126
d6okmh_,31987,-4.913536276136126
d4pj7f1,31988,-4.913536276136126
d5wlgd1,31989,-4.913536276136126
d5bk2d1,31990,-4.913536276136126
d5b71a1,31991,-4.913536276136126
d5bk1d1,31992,-4.913536276136126
d5cexa1,31993,-4.913536276136126
d4xake1,31994,-4.913536276136126
d4x6bb1,31995,-4.913536276136126
d4x6ba1,31996,-4.913536276136126
d6xzwl1,31997,-4.913536276136126
d2vxsl1,31998,-4.913536276136126
d6dznl1,31999,-4.913536276136126
d5wb9l1,32000,-4.913536276136126
d6rcsb1,32001,-4.913536276136126
d6iuvd1,32002,-4.913536276136126
d7mmob2,32003,-4.913536276136126
d7mmob1,32004,-4.913536276136126
d4pjff1,32005,-4.913536276136126
d3qehb1,32006,-4.913536276136126
d3idxl1,32007,-4.913536276136126
d6xunb1,32008,-4.913536276136126
d5drxb1,32009,-4.913536276136126
d6azxb1,32010,-4.913536276136126
d6dwia1,32011,-4.913536276136126
d7chsl1,32012,-4.913536276136126
d6o89l1,32013,-4.913536276136126
d7dm2l1,32014,-4.913536276136126
d6yx9h_,32015,-4.913536276136126
d5nmda1,32016,-4.913536276136126
d7n1da1,32017,-4.913536276136126
d4uu9b_,32018,-4.913536276136126
d6c9ul1,32019,-4.913536276136126
d5cgyd1,32020,-4.913536276136126
d7lxzi_,32021,-4.913536276136126
d7chbl1,32022,-4.913536276136126
d6bf4c1,32023,-4.913536276136126
d3utpe1,32024,-4.913536276136126
d7benb1,32025,-4.913536276136126
d6wo3l1,32026,-4.913536276136126
d6fg1l1,32027,-4.913536276136126
d5chnb1,32028,-4.913536276136126
d3fzud1,32029,-4.913536276136126
d5d70l1,32030,-4.913536276136126
d4e41e1,32031,-4.913536276136126
d4e41d1,32032,-4.913536276136126
d3ma9l1,32033,-4.913536276136126
d6wo4l1,32034,-4.913536276136126
d5yxna1,32035,-4.913536276136126
d6iutl1,32036,-4.913536276136126
d6a77a1,32037,-4.913536276136126
d3u6rb_,32038,-4.913536276136126
d3u6ra_,32039,-4.913536276136126
d5vebb1,32040,-4.913536276136126
d6cuhb1,32041,-4.913536276136126
d6cuha1,32042,-4.913536276136126
d6medb1,32043,-4.913536276136126
d4jy6a1,32044,-4.913536276136126
d6n7ub1,32045,-4.913536276136126
d7kqbj1,32046,-4.913536276136126
d7bscl1,32047,-4.913536276136126
d4lsul1,32048,-4.913536276136126
d7e7yb1,32049,-4.913536276136126
d6nv0c1,32050,-4.913536276136126
d6ieal1,32051,-4.913536276136126
d5wl2b1,32052,-4.913536276136126
d4pjgf1,32053,-4.913536276136126
d5eiqa2,32054,-4.913536276136126
d5eiqa1,32055,-4.913536276136126
d7ly2i_,32056,-4.913536276136126
d4fqcl1,32057,-4.913536276136126
d7kzcd1,32058,-4.913536276136126
d4lfhd1,32059,-4.913536276136126
d5ngvh1,32060,-4.913536276136126
d3qdje1,32061,-4.913536276136126
d5vkkb1,32062,-4.913536276136126
d6vc9l_,32063,-4.913536276136126
d6vc9h_,32064,-4.913536276136126
d3w9eb1,32065,-4.913536276136126
d2cmrl1,32066,-4.913536276136126
d5w1gl1,32067,-4.913536276136126
d7djza_,32068,-4.913536276136126
d6btjb1,32069,-4.913536276136126
d3s97d2,32070,-4.913536276136126
d3s97c1,32071,-4.913536276136126
d6kr0a1,32072,-4.913536276136126
d5dk3a1,32073,-4.913536276136126
d3u0wl1,32074,-4.913536276136126
d5j75a2,32075,-4.913536276136126
d5j75a1,32076,-4.913536276136126
d5bvja1,32077,-4.913536276136126
d5fcsh2,32078,-4.913536276136126
d5fcsh1,32079,-4.913536276136126
d6xc9e1,32080,-4.913536276136126
d6cw3b1,32081,-4.913536276136126
d6e4xy1,32082,-4.913536276136126
d5l6yl1,32083,-4.913536276136126
d6phba1,32084,-4.913536276136126
d2ntsp1,32085,-4.913536276136126
d7lopc1,32086,-4.913536276136126
d4zykb1,32087,-4.913536276136126
d6w7sl1,32088,-4.913536276136126
d5mp6l1,32089,-4.913536276136126
d4eurb1,32090,-4.913536276136126
d4hfwa1,32091,-4.913536276136126
d4c4ko1,32092,-4.913536276136126
d5fhal1,32093,-4.913536276136126
d5f96l1,32094,-4.913536276136126
d5gruh2,32095,-4.913536276136126
d5gruh1,32096,-4.913536276136126
d1wt5a_,32097,-4.913536276136126
d3auva2,32098,-4.913536276136126
d3gjea1,32099,-4.913536276136126
d4hcrl1,32100,-4.913536276136126
d5cckl1,32101,-4.913536276136126
d6m3bb1,32102,-4.913536276136126
d6p9jb1,32103,-4.913536276136126
d3gbnl1,32104,-4.913536276136126
d3gbnh_,32105,-4.913536276136126
d4ydjb1,32106,-4.913536276136126
d6ugsb1,32107,-4.913536276136126
d2gi7a2,32108,-4.913536276136126
d4tscl1,32109,-4.913536276136126
d6rlob1,32110,-4.913536276136126
d5wuvl1,32111,-4.913536276136126
d3tjel1,32112,-4.913536276136126
d4xnyl1,32113,-4.913536276136126
d6y1nl1,32114,-4.913536276136126
d3vxqb1,32115,-4.913536276136126
d3vxqa1,32116,-4.913536276136126
d7beil1,32117,-4.913536276136126
d4kq3l1,32118,-4.913536276136126
d4pjxf1,32119,-4.913536276136126
d3l5xl1,32120,-4.913536276136126
d5f7el1,32121,-4.913536276136126
d5t93a_,32122,-4.913536276136126
d5d7ke1,32123,-4.913536276136126
d5d7kd1,32124,-4.913536276136126
d6noua1,32125,-4.913536276136126
d2vxql1,32126,-4.913536276136126
d5awnl1,32127,-4.913536276136126
d4lkca1,32128,-4.913536276136126
d5y9kl1,32129,-4.913536276136126
d5i16b_,32130,-4.913536276136126
d6y6cc2,32131,-4.913536276136126
d5jw5b1,32132,-4.913536276136126
d3reva1,32133,-4.913536276136126
d6b0gc1,32134,-4.913536276136126
d5nyxl1,32135,-4.913536276136126
d5d7sl1,32136,-4.913536276136126
d4yhyc1,32137,-4.913536276136126
d4p9ml1,32138,-4.913536276136126
d7cjfb1,32139,-4.913536276136126
d5dr5l1,32140,-4.913536276136126
d2yk1l1,32141,-4.913536276136126
d4r4ba1,32142,-4.913536276136126
d6hkgd2,32143,-4.913536276136126
d6hkgb1,32144,-4.913536276136126
d6vtcb1,32145,-4.913536276136126
d6vtca1,32146,-4.913536276136126
d3grwa1,32147,-4.913536276136126
d5wkzl1,32148,-4.913536276136126
d4uv7l1,32149,-4.913536276136126
d3mffb1,32150,-4.913536276136126
d2gw5a1,32151,-4.913536276136126
d2v9ra2,32152,-4.913536276136126
d2yd3a1,32153,-4.913536276136126
d4nuja1,32154,-4.913536276136126
d4lspl1,32155,-4.913536276136126
d6nmtb_,32156,-4.913536276136126
d6nmta1,32157,-4.913536276136126
d2eysa1,32158,-4.913536276136126
d7lxyc_,32159,-4.913536276136126
d3aazb2,32160,-4.913536276136126
d3aazb1,32161,-4.913536276136126
d4rwyl1,32162,-4.913536276136126
d6mtrl1,32163,-4.913536276136126
d4dtgl1,32164,-4.913536276136126
d5zmjl1,32165,-4.913536276136126
d3mlrl1,32166,-4.913536276136126
d7ahsa1,32167,-4.913536276136126
d6dfxh1,32168,-4.913536276136126
d6dfxg1,32169,-4.913536276136126
d4npya1,32170,-4.913536276136126
d3qh3b1,32171,-4.913536276136126
d5od0l1,32172,-4.913536276136126
d6aoda1,32173,-4.913536276136126
d5y11b1,32174,-4.913536276136126
d5czxd1,32175,-4.913536276136126
d7kfvd1,32176,-4.913536276136126
d3thml1,32177,-4.913536276136126
d4olzl1,32178,-4.913536276136126
d6w5db1,32179,-4.913536276136126
d6ovna1,32180,-4.913536276136126
d6c6zd1,32181,-4.913536276136126
d2cdfa1,32182,-4.913536276136126
d6wgbb1,32183,-4.913536276136126
d4ocsl1,32184,-4.913536276136126
d4fzel1,32185,-4.913536276136126
d6eleb1,32186,-4.913536276136126
d6e56i1,32187,-4.913536276136126
d2eizb1,32188,-4.913536276136126
d4hiha1,32189,-4.913536276136126
d5nhwl1,32190,-4.913536276136126
d3kr3l1,32191,-4.913536276136126
d6wrpl1,32192,-4.913536276136126
d5ksad1,32193,-4.913536276136126
d5ksac1,32194,-4.913536276136126
d7lkab1,32195,-4.913536276136126
d5i8kl1,32196,-4.913536276136126
d4hqql1,32197,-4.913536276136126
d6mtxl1,32198,-4.913536276136126
d6uulb1,32199,-4.913536276136126
d5ur8b1,32200,-4.913536276136126
d4imkc1,32201,-4.913536276136126
d3g6aa1,32202,-4.913536276136126
d5u4rb1,32203,-4.913536276136126
d4ygvb1,32204,-4.913536276136126
d6q1gl1,32205,-4.913536276136126
d3lmjl1,32206,-4.913536276136126
d2a9ml_,32207,-4.913536276136126
d3tclb1,32208,-4.913536276136126
d2aj3a1,32209,-4.913536276136126
d5kvll1,32210,-4.913536276136126
d6bhzl1,32211,-4.913536276136126
d4pj9d1,32212,-4.913536276136126
d4pj9c1,32213,-4.913536276136126
d6andl1,32214,-4.913536276136126
